id,asin,parent_asin,product,price,average_rating,rating_number,title,rating,helpful_vote,verified_purchase,word_count,first_person_pronoun_count,third_person_pronoun_count,verb_count,adjective_count,superlative_count,readability_ari,extremity
3988,B07BGBV1LM,B07BGBV1LM,Dell SE2216HV 22-Inch Full HD LED TFT Monitor - 1920 x 1080-60 Hz - 8000000:1-250 cd/m2-12 ms - VGA - Black (Renewed),,4.4,21,Not impressed,5,0.0,True,88,7,6,21,8,0,-0.11527097902098049,1
3989,B01D3BDXQA,B01D3BDXQA,"SAMSUNG 32 inch CF391 Curved Monitor (LC32F391FWNXZA) - 1080p, Dual Monitor, Laptop Monitor, Monitor Stand/Riser/Mount Compliant, AMD Freesync, Gaming, HDMI, White",,4.5,2351,Live changing!,5,3.0,True,53,5,1,10,7,0,3.412924528301886,1
3990,B00JR6GCZA,B00JR6GCZA,LG Electronics UM95 34UM95-P 34-Inch Screen LED-Lit Monitor,,3.9,422,Really good color gamut with this monitor,4,1.0,True,75,3,0,13,8,0,5.481199999999998,0
3991,B01D3BDXQA,B01D3BDXQA,"SAMSUNG 32 inch CF391 Curved Monitor (LC32F391FWNXZA) - 1080p, Dual Monitor, Laptop Monitor, Monitor Stand/Riser/Mount Compliant, AMD Freesync, Gaming, HDMI, White",,4.5,2351,Attractive and functional,5,0.0,True,15,1,0,1,5,0,4.306000000000001,1
3992,B07Q3H381D,B07Q3H381D,DELL 24inch PRO P2419H IPS FULL HD 1920X1080 HDMI VGA DISPLAY PORT LED LCD MONITOR (Renewed),119.0,4.4,191,No issues,5,0.0,True,22,0,0,6,2,0,4.288030303030304,1
3993,B0821SF3W6,B0821SF3W6,ASUS VG248QG 24 inches G-Sync Gaming Monitor (Renewed),,4.5,168,great,5,0.0,True,1,0,0,0,1,0,2.620000000000001,1
3994,B07KCB31HJ,B07KCB31HJ,Eviciv Portable Monitor 13.3-inch Game Monitor HDR IPS Resolution 1920×1080 Dual Speaker 60 Hz Type-C Port Super Thin Display LCD Screen Compatible with HP Laptop Windows,,3.8,15,Sent Back,1,0.0,True,18,1,0,5,1,0,0.33999999999999986,1
3995,B07ZL57G3Z,B07ZL57G3Z,"Acer CB342CK smiiphzx 34"" UltraWide QHD (3440 x 1440) IPS Zero Frame Monitor with AMD Radeon FREESYNC Technology - HDR Ready, 1ms VRB, 75Hz Refresh, Silver",,3.6,47,Simply great.,5,0.0,True,69,2,1,7,10,0,1.5877018633540416,1
3996,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,Great Buy,5,0.0,True,17,2,1,3,3,0,7.018235294117648,1
3997,B0148NNKTC,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,Long Term User,5,0.0,True,152,13,5,31,11,0,4.783893540669858,1
3998,B0043T7FHK,B0B9HZHGMG,"ASUS 23.8” Full HD Computer Monitor, 1080p, HDMI, VGA, Eye Care, 178° Wide Viewing Angle - VA249HE",99.0,4.6,3174,Great Monitor,5,1.0,True,100,6,2,21,6,0,7.598399999999998,1
3999,B0894PZRWW,B0894PZRWW,"HP 2021 24f 23.8 Inch FHD (1920 x 1080) IPS LED Monitor, HDMI, VGA, AMD Radeon FreeSync, Silver + NexiGo 4K HDMI Cable Bundle",,4.5,78,Works great,5,0.0,True,74,2,4,14,5,0,9.361441441441443,1
4000,B0BLNTDWTW,B0BLNTDWTW,"KPKUE 13.3'' Triple Portable Monitor, Laptop Monitor Extender, 1080P Full HD Screen Extender One Type-C Cable Connect Plug and Play No Driver, for 11.6-15Inch Laptop (Windows System Only)",299.99,3.5,158,Not worth it,1,0.0,False,134,9,7,27,5,0,1.0601243781094496,1
4001,B088BC5HMM,B088BC5HMM,"ASUS ProArt Display PA278QV 27” WQHD (2560 x 1440) Monitor, 100% sRGB/Rec. 709 ΔE < 2, IPS, DisplayPort HDMI DVI-D Mini DP, Calman Verified, Anti-glare, Tilt Pivot Swivel Height Adjustable, Black",261.71,4.6,2234,Great display,5,0.0,True,20,0,2,2,4,0,-2.6804999999999986,1
4002,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,Slim design.  Great product.  Highly recommended!,5,0.0,True,6,0,0,1,2,0,5.975000000000001,1
4003,B07LG5XT8C,B07LG5XT8C,"Sceptre 24"" 75Hz Full HD 1080P LED Monitor HDMI VGA Build In Speakers, Brushed Black 2019 (E248W-19203RS)",,4.6,923,Do not buy if you're looking to mount on a stand or anything other than the included stands,3,2.0,False,191,8,12,43,9,1,3.7875542258788357,0
4004,B0BD76GZG3,B0BG43VZ4H,InnoView 24 Inch FHD 100HZ Eyes Care Built-in Speakers Frameless 4000:1 Contrast Ratio Ultra Thin Bezel Professional Computer Monitor,95.99,4.2,223,Good enough for work,3,0.0,True,29,1,2,6,3,0,10.448275862068964,0
4005,B0773ZY26F,B0B2JYYR6C,"Sceptre E249W-19203R 24-inch FHD LED Gaming Monitor 2X HDMI VGA 75Hz Build-in Speakers, Machine Black & 24"" Professional Thin 75Hz 1080p LED Monitor 2X HDMI VGA Build-in Speakers, Machine Black",209.79,4.6,26821,Perfectly serviceable,5,0.0,True,35,0,1,4,4,0,4.745571428571427,1
4006,B00PXYRMPE,B00PXYRMPE,Dell UltraSharp U3415W 34-Inch QHD Ultra Wide 1440p Curved LED-Lit Monitor,399.99,4.5,1273,Once you go UltraWide you never go back!,5,7.0,False,239,12,10,45,14,0,8.984316596931656,1
4007,B009F1HUMQ,B00BH5W848,"ViewSonic VX2370SMH-LED 23"" IPS 1080p Frameless LED Monitor HDMI, DVI, VGA",,4.3,1415,Good Monitor,4,1.0,True,113,5,3,23,10,0,5.639579646017701,0
4008,B001AYCNIW,B001AYCNIW,"SAMSUNG T260HD R Touch of Color 25.5"" LCD HDTV Monitor",199.99,3.3,261,"Not sure about the TV, but amazon disappointed me......",3,1.0,True,134,10,8,26,6,1,4.835970149253729,0
4009,B007JLEDB0,B007JLEDB0,HP Hewlett Packard Promo Lv2011 Monitor.,102.0,3.5,5,Great product,5,0.0,False,12,1,0,3,2,0,1.5875000000000021,1
4010,B0148NNKTC,B0BFM2GP2B,"Acer R241Y Bbix 23.8"" Full HD (1920 x 1080) IPS Monitor | AMD FreeSync Technology | Ultra-Thin | Edge-to-Edge | Zero-Frame | 1ms VRB | 75Hz | (HDMI & VGA ports)",151.85,4.7,15055,Work great.,5,0.0,True,5,0,0,0,1,0,7.445999999999998,1
4011,B08TZVQBT5,B0C662M3GG,"ViewSonic VP2468_H2 24-Inch Premium Dual Pack Head-Only IPS 1080p Monitors with ColorPro 100% sRGB Rec 709, 14-bit 3D LUT, Eye Care, HDMI, USB, DP Daisy Chain, VESA",429.99,4.3,824,Beautiful new monitor,5,1.0,True,3,0,0,0,0,0,-1.0899999999999999,1
4012,B01BMES072,B01E7FN6R2,"LG 34UM68-P UltraWide Monitor 34” 21:9 IPS Display, sRGB Over 99%, On-Screen Control with Screen Split, FreeSync,Height & Tilt Adjustable Stand",,4.6,875,Monitor worked out great for me.,5,1.0,True,21,1,0,2,3,0,2.2557142857142836,1
4013,B08G8WMRRP,B0BWFRKGDQ,"Dell S3422DW - 34-inch WQHD 21:9 Curved Monitor, 3440 x 1440 at 100Hz, 1800R, Built-in Dual 5W Speakers, 4ms Grey-to-Grey Response Time (Extreme Mode), 16.7 Million Colors, Silver",429.99,4.4,2620,Brightness so low that it's not usable.,1,1.0,True,77,6,7,20,7,0,3.33731601731602,1
4014,B071JJ8V4S,B07V7QTX5W,"Sceptre 27"" Curved 75Hz LED Monitor C278W-1920R Full HD 1080P HDMI DisplayPort VGA Speakers, Ultra Thin Metal Black, 1800R immersive curvature, 2018,Metallic Black",129.98,4.4,2041,"Fantastic, immersive, great quality",5,0.0,True,43,4,0,11,5,1,4.318488372093022,1
4015,B083K13KGM,B083K13KGM,"MSI 24.5” FHD (1920 x 1080) Non-glare with Super Narrow Bezel 240Hz 1ms 16:9 HDMI/DP/USB Height Adjustment G-Sync Compatible IPS Gaming Monitor (OPTIX MAG251RX),Black",276.0,4.5,296,I have been searching for this monitor for years.,5,4.0,True,180,7,5,42,20,1,3.890904761904764,1
4016,B08T76SY2J,B0B3DL8TC9,cocopar Travel Monitor – Upgraded 15.6 Inch 1080P FHD HDR IPS Ultra Slim USB-C Portable Display with Kickstand Dual Type-C Mini HDMI Dual Speakers for Laptop PC Mac Surface Xbox PS4 Switch,199.99,4.8,1814,Amazing monitor especially for the price,5,0.0,True,53,6,2,12,4,0,3.235188679245283,1
4017,B08XD4HMDG,B0BGT2WLTQ,Sceptre IPS 27 Inch 2K 2560 x 1440p QHD 75Hz DisplayPort HDMI 99% sRGB Build-in Speakers Machine Black (E275W-QPT),169.97,4.4,200,Monitor review,5,0.0,True,6,0,0,1,1,0,3.5500000000000007,1
4018,B00DX64DCY,B00DX64DCY,"ASUS VN279Q 27"" Full HD 1920x1080 DisplayPort HDMI VGA Eye Care Monitor",219.99,4.5,347,Good quality for a good price,5,0.0,True,15,1,1,5,1,0,2.7300000000000004,1
4019,B005JN9310,B017OJEAL4,"Dell UltraSharp U2412M 24-Inch Screen LED-Lit Monitor, Black",99.0,4.5,2388,Five Stars,5,0.0,True,8,0,0,2,2,0,5.297499999999999,1
4020,B0199W9UMS,B0199W9UMS,HP Pavilion 27xw 27-Inch Full HD 1080p IPS LED Monitor with VGA and HDMI Ports (V0N26AA#ABA) - White & Silver,,4.7,2320,"27"" HP monitor for Mini Mac. Great value and initial quality.",5,2.0,False,91,3,2,13,4,0,1.2358141858141884,1
4021,B009H0XQPU,B019G58J2A,Dell S2240M 21.5-Inch Screen LED-lit Monitor,,4.6,715,Love it.,5,0.0,True,10,1,1,3,1,0,-1.032,1
4022,B00AV4NXFY,B00AV4NXFY,"ViewSonic VA2037A-LED 20-Inch LED-Lit LCD Monitor, 16:9, 5ms, Anti-Glare",,4.4,474,Four Stars,4,0.0,True,12,0,1,2,0,0,3.8024999999999984,0
4023,B00YD3DBOC,B01HJ3JYMU,SAMSUNG U28E590D 28-Inch 4k UHD LED-Lit Monitor,449.99,4.3,1664,"Getting a Replacement from Amazon, I'll rate the other too...",2,2.0,True,222,13,7,42,15,0,5.5241372141372125,0
4024,B0885RN8FQ,B0885RN8FQ,"NexiGo Portable Monitor - 15.6 Inch Full HD 1080P IPS USB Type-C Computer Display, Eye Care Screen with HDMI/USB-C for Laptop PC/MAC/Surface/PS4/Xbox/Switch, Included Smart Cover",,4.1,874,This product is okay,3,0.0,True,40,1,0,6,7,1,0.9969999999999999,0
4025,B00AZMLIDQ,B00AZMLIDQ,"Acer H236HL bid 23-Inch Widescreen LCD Monitor,Black",,4.4,616,Spend a little more,2,0.0,True,26,0,0,3,3,0,13.308461538461536,0
4026,B005B9A2DU,B005B9A2DU,ViewSonic VA2231WM-LED 22-Inch Widescreen LED Monitor,125.0,3.9,94,Great value,4,0.0,True,74,5,2,16,5,0,2.9401801801801817,0
4027,B08DWD38VX,B0C6SVJVD5,"LG UltraGear QHD 34-Inch Curved Gaming Monitor 34GP83A-B, Nano IPS 1ms (GtG) with VESA DisplayHDR 400, NVIDIA G-SYNC, and AMD FreeSync Premium, 144Hz, Black",746.49,4.6,2491,Perfect!,5,0.0,True,8,1,1,2,1,1,-3.3000000000000007,1
4028,B004SBCF4Q,B004SBCF4Q,LG E2381VR-BN 23-Inch Super Slim Widescreen LED LCD Monitor,,3.3,23,awsome monitor,5,1.0,True,144,16,5,30,15,0,2.9520833333333343,1
4029,B01LCMYC62,B01LCMYC62,Eyoyo 10 Inch IPS Hdmi Monitor TFT LCD Display 1280x800 Resolution Portable Small HD Monitor with HDMI BNC VGA AV USB Input and Built-in Speaker for FPV Video Display Screen DVD PC Laptop,,4.0,111,easy to go to 16,5,1.0,True,41,1,1,7,6,0,0.4671951219512174,1
4030,B08LCMYT54,B0C74NXKV9,"ASUS TUF Gaming VG27VH1B 27” Curved Monitor, 1080P Full HD, 165Hz (Supports 144Hz), Extreme Low Motion Blur, Adaptive-sync, FreeSync Premium, 1ms, Eye Care, HDMI D-Sub, BLACK",199.0,4.7,3475,"So far, super stoked to have it",5,0.0,True,47,3,2,9,3,0,2.884148936170213,1
4031,B06X3VV8T4,B06X3VV8T4,"Sceptre 20"" 1600x900 75Hz LED HD Monitor HDMI VGA Build-in Speakers, Metal Black 2019 (E205W-16008A)",,4.4,256,Works well.,5,0.0,True,35,3,0,8,3,0,2.1667619047619056,1
4032,B07ZLY26FW,B09LCXK4JY,cocopar Portable Monitor – 2022 Upgraded 17.3 Inch IPS HDR 72% sRGB FreeSync USB-C 1080P FHD Eye Care Portable Screen with Type C HDMI Speakers Kickstand for Laptop PC Mac Surface Phone PS5 PS4 Xbox,299.99,4.8,179,Great for Traveling!,5,0.0,True,58,4,2,15,4,0,4.091551724137933,1
4033,B08Z7BPVQH,B0B9FK8PS7,"Vodzsla Triple Portable Monitor for Laptop,Full HD IPS 11.6'' Dual Monitor Laptop Screens Extender,HDMI/USB/Type-C Plug and Play Gaming Computer Monitor for 13.3”-16” Mac Windows Chrome Laptops",359.99,4.0,535,Pretty cool and compact only thing is I wish it was more secure when attached to laptop,4,0.0,True,29,1,1,5,1,0,8.174482758620691,0
4034,B087792CQT,B0BLKSX7PG,"ViewSonic VX1755 17 Inch 1080p Portable IPS Gaming Monitor with 144Hz, AMD FreeSync Premium, 2 Way Powered 60W USB C, Mini HDMI, and Built in Stand with Cover for Home and Esports, 9.7""x15.6""x0.7""",249.99,4.4,2886,"That stuff kills all PC, laptops and tablets",3,1.0,False,36,1,0,2,7,0,7.98,0
4035,B072M34RQC,B072M34RQC,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait & Landscape, Tilt, and HDMI & VGA Ports (1KL30AA) - Black",191.53,4.7,25762,Solid display for the price,5,0.0,True,29,1,1,4,6,0,7.096206896551724,1
4036,B018JYHI26,B01HJ3L0ZE,"SAMSUNG SE370 Series LS27E370DS/ZA 27"" Screen LED-Lit Monitor",,4.2,124,Five Stars,5,0.0,True,7,1,0,2,1,1,-1.5128571428571433,1
4037,B072M34RQC,B072M34RQC,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait & Landscape, Tilt, and HDMI & VGA Ports (1KL30AA) - Black",191.53,4.7,25762,Nice monitor,5,0.0,True,13,1,0,3,0,0,5.35923076923077,1
4038,B008RM235I,B00BH5W848,"ViewSonic VX2370SMH-LED 23"" IPS 1080p Frameless LED Monitor HDMI, DVI, VGA",,4.3,1415,great pricing.,5,0.0,True,10,1,0,2,3,0,10.416999999999998,1
4039,B07FT5QS4K,B07FT5QS4K,"Viotek NB24CB 24-Inch LED Curved Monitor with Speakers, Bezel-Less Display, 75Hz 1080P Full-HD FreeSync VGA HDMI VESA - Xbox Ready (Black)",,4.5,307,nice monitor,1,0.0,True,5,0,0,1,2,0,7.445999999999998,1
4040,B00QS0B9ZG,B00QS0B9ZG,Acer B246WL ymdprzx 24-inch Full HD (1920 x 1200) Widescreen Monitor with ErgoStand,,4.3,322,Great (so far) 16x10 monitor,5,0.0,True,87,7,1,17,8,0,8.988793103448277,1
4041,B012AQI7EW,B083JG3NL2,Dell SE2216H 22 -Inch Screen LED-Lit Monitor,99.53,4.6,2868,Five Stars,5,0.0,True,4,1,0,1,0,0,1.7650000000000006,1
4042,B01CX26WIG,B09SJ9192T,"SAMSUNG 23.5” CF396 Curved Computer Monitor, AMD FreeSync for Advanced Gaming, 4ms Response Time, Wide Viewing Angle, Ultra Slim Design, LC24F396FHNXZA, Black",158.0,4.7,24081,The eject button on the remote for the DVD does ...,2,0.0,True,41,1,2,8,3,0,2.2904065040650394,0
4043,B01D96RRGG,B01D96RRGG,"Viotek 32 inch LED Curved Computer Monitor with Speakers -1920x1080 Full HD, VGA DVI and HDMI, Model NA32C",,3.6,93,Best thing since sliced Bread.,5,0.0,True,5,0,0,1,1,0,4.620000000000001,1
4044,B00YD3DBOC,B01HJ3JYMU,SAMSUNG U28E590D 28-Inch 4k UHD LED-Lit Monitor,449.99,4.3,1664,Its not ips or the best color correction,5,0.0,True,46,2,2,9,3,1,2.5456521739130444,1
4045,B00KJGY3TO,B00KJGY3TO,"ASUS PB287Q 28"" 4K/ UHD 3840x2160 1ms DisplayPort HDMI Ergonomic Back-lit LED Monitor,Black",,4.2,985,ROCKS MY SOCKS,5,0.0,True,51,3,1,10,1,0,10.71411764705882,1
4046,B07V6R79H7,B07V6R79H7,"OMEN X 25 Gaming Monitor with NVIDIA G-Sync and 240Hz 1ms, Full HD 1920 X 1080P, Ambient Lighting, Adjustable Height, Tilt, Cable Management, Headset Rest, (4NK94AA)",,4.7,68,great graphics!,5,2.0,False,88,2,6,14,11,0,5.5461742424242395,1
4047,B014X4U076,B0B9HZ3NYK,"ASUS TUF Gaming 27"" 2K HDR Gaming Monitor (VG27AQ) - QHD (2560 x 1440), 165Hz (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, G-SYNC Compatible, VESA Mountable, DisplayPort, HDMI ,Black",300.0,4.6,7400,Five Stars,5,0.0,True,20,0,0,7,2,0,-0.5899999999999999,1
4048,B00KO4518I,B0765YZMVY,Acer G226HQL 21.5-Inch Screen LED Monitor,73.26,4.5,4573,Beautiful monitor,5,0.0,True,19,2,2,5,4,0,3.303508771929824,1
4049,B08V86LGBS,B08V86LGBS,"LG 29WP60G-B UltraWide Monitor 29"" 21:9 FHD (2560 x 1080) IPS Display, sRGB 99% Color Gamut, HDR 10, USB Type-C Connectivity, 3-Side Virtually Borderless Display - Black",184.01,4.4,880,Horrible for viewing text and large spreadsheets,1,1.0,False,17,0,0,3,2,0,10.342941176470589,1
4050,B00WBWTW1I,B00WBWTW1I,Samsung 31.5-Inch Curved Screen LED-Lit Monitor (S32E590C),,4.0,448,TAKE MY MONEY,5,6.0,True,389,31,12,81,31,5,4.66071781688748,1
4051,B00KBLIVPO,B00KBLIVPO,HP Envy 24 24-Inch Screen LED-Lit Monitor,,3.7,88,Five Stars,5,0.0,True,6,0,0,0,1,0,1.1950000000000003,1
4052,B07KXSR99Y,B09NYDJJRM,"Sceptre 24"" Curved 75Hz Gaming LED Monitor Full HD 1080P HDMI VGA Speakers, VESA Wall Mount Ready Metal Black 2019 (C248W-1920RN)",102.97,4.6,18100,Gaming,5,0.0,True,16,1,0,6,2,0,11.003125000000004,1
4053,B0BGMY79D5,B0BGMY79D5,"COOLHOOD 15.6 Inch Portable Monitor, Ultra Slim&Light Portable Laptop Monitor (15.6"")",,4.6,111,Good portable monitor for business work.  Audio not so good.,4,2.0,False,491,0,8,71,36,0,8.888234675776886,0
4054,B001OFTXW6,B001OFTXW6,SE198WFP 19 Inch Flat Panel LCD Monitor,75.0,3.4,32,I must say I am completely satisfied with this purchase,5,1.0,False,242,19,14,48,12,0,6.617506887052343,1
4055,B07LG5XT8C,B07LG5XT8C,"Sceptre 24"" 75Hz Full HD 1080P LED Monitor HDMI VGA Build In Speakers, Brushed Black 2019 (E248W-19203RS)",,4.6,923,Good deal,5,0.0,True,5,0,0,0,1,0,2.7360000000000007,1
4056,B07743412C,B0B2K24RQT,"Sceptre 20"" 1600 x 900 75Hz LED Monitor 2x HDMI VGA Built-in Speakers, sRGB 99% Machine Black (E209W-16003RT series)",69.98,4.5,27222,sound for Zoom calls not in monitor,1,0.0,True,23,2,0,4,0,0,3.7007246376811587,1
4057,B01LXTK4T6,B01AKO3WWS,"Dell SE2216HV 22"" Screen LED-Lit Monitor, black",79.92,4.5,703,works great,5,0.0,True,10,0,1,3,2,0,-0.5609999999999999,1
4058,B07KGMQGDT,B07KGMQGDT,"Sceptre E255B-1658A 25"" FHD 1080p 165Hz 144Hz 1ms AMD FreeSync gaming LED Monitor 2x HDMI 2.0 1x DisplayPort RTS FPS Build-in Speakers, Machine Black, Metallic Black",,4.6,6667,Looks great and preforms wonderfully,5,0.0,True,38,3,3,9,3,0,2.3255263157894746,1
4059,B00P0EOX1S,B00P0EOX1S,LG Electronics Gaming 24GM77-B 24-Inch Screen LED-Lit Monitor,,4.3,107,Amazing Monitor,5,1.0,False,30,2,0,4,2,0,6.166,1
4060,B07CVL2D2S,B0C2WWCBSG,"Acer SB242Y EBI 23.8"" Full HD (1920 x 1080) IPS Zero-Frame Gaming Office Monitor | AMD FreeSync Technology | Ultra-Thin Stylish Design | 100Hz | 1ms (VRB) | Low Blue Light | Tilt | HDMI & VGA Ports",99.99,4.6,40868,VALUE!,5,0.0,True,41,6,3,10,4,0,0.8118292682926835,1
4061,B0007ZK364,B0007ZK364,Acer AL1913cb 19-inch LCD Monitor,,2.6,23,Good monitor at a good price,5,4.0,True,30,0,0,5,3,0,3.3520000000000003,1
4062,B07YGZRQ98,B07YGZRQ98,"LG 32QK500-C 32-Inch Class QHD LED IPS Monitor with Radeon FreeSync (31.5"" Diagonal) Silver",,4.6,1009,"Good monitor, but missing an important feature",4,7.0,True,81,3,2,14,6,0,3.985555555555557,0
4063,B000M4Z5WW,B000M4Z5WW,"K22mdwb 22-inch LCD Multimedia Monitor, Black",,5.0,1,Fantastic Display for price,5,1.0,False,95,0,3,12,12,0,7.082708133971295,1
4064,B07LC3LCWF,B07LC3LCWF,"AOC e1659Fwux- Pro 15.6-Inch Class, Full HD 1920x1080 Res, 300 cd/m2 Brightness, USB 3.0-Powered, Portable LED Monitor (Renewed)",,2.7,3,Certified refurb meant nothing,1,2.0,True,38,0,1,7,1,0,5.850438596491227,1
4065,B00FE8MKTM,B00FE8MKTM,Dell E2414Hr 24-Inch LED-Lit Monitor (Discontinued by Manufacturer),,4.4,973,Five Stars,5,0.0,True,2,0,0,1,0,0,5.475000000000001,1
4066,B002VY6R5K,B002VY6R5K,ASUS MS226H - 21.5-Inch Wide LCD Monitor,,3.2,16,Unreliable,1,1.0,True,49,3,2,9,4,0,2.958265306122449,1
4067,B0773ZY26F,B0B2JYYR6C,"Sceptre E249W-19203R 24-inch FHD LED Gaming Monitor 2X HDMI VGA 75Hz Build-in Speakers, Machine Black & 24"" Professional Thin 75Hz 1080p LED Monitor 2X HDMI VGA Build-in Speakers, Machine Black",209.79,4.6,26821,Exactly what I needed,5,0.0,True,82,2,2,17,8,0,8.693902439024392,1
4068,B003FP7OYM,B003FP7OYM,ViewSonic VA2431WM 24-Inch Widescreen LCD Monitor with Speakers,95.0,3.7,278,Good for the money but no HD cable!,2,4.0,True,66,2,2,16,7,1,8.552727272727271,0
4069,B07L9G1BFX,B0BPKYYL89,"SAMSUNG UR59 Series 32-Inch ViewFinity 4K UHD (3840x2160) Curved Monitor, HDMI, DisplayPort, 3-Sided Border-Less, Eye Saver Mode (LU32R591CWNXZA), White",359.99,4.3,4010,Do not buy tvs or monitors online!,1,0.0,True,56,1,2,12,4,0,1.5801785714285685,1
4070,B08JJ9VBZ8,B09P4T2SC2,"USB-C Portable Monitor - 15.6 Inch FHD HDR FreeSync Zero Frame USB-C Computer Display with Dual Type-C Mini HDMI for Laptop PC Phone Mac Surface Xbox PS5 Switch, with Cover VESA Mountable (Renewed)",149.99,4.6,272,Great monitor,5,0.0,True,11,0,0,1,3,0,5.726363636363633,1
4071,B00074O5Q4,B00074O5Q4,"Acer AL1914 19"" LCD Monitor (Silver)",,3.2,13,Poor visual quality,1,3.0,False,45,2,2,12,5,1,5.538,1
4072,B008RM235I,B00BH5W848,"ViewSonic VX2370SMH-LED 23"" IPS 1080p Frameless LED Monitor HDMI, DVI, VGA",,4.3,1415,sound quality is poor both speaker and line out; Frameless is meaningless.,2,5.0,True,51,2,2,10,5,0,8.865294117647057,0
4073,B00UNDF4VE,B00UNDF4VE,LG Electronics 27MP67HQ 27-Inch Screen LED-lit Monitor,,3.6,33,Meh... there are better panels for same price.,3,3.0,True,535,26,14,85,45,0,4.22905947323704,0
4074,B00V8FAWC2,B00V8FAWC2,LG 25UM57 25-Inch Screen LED-lit Monitor,,4.4,621,Good quality.  Rating reflects personal dislike.,3,3.0,True,134,6,2,24,10,0,6.735383795309168,0
4075,B005JN9310,B017OJEAL4,"Dell UltraSharp U2412M 24-Inch Screen LED-Lit Monitor, Black",99.0,4.5,2388,Very easy to set up,5,1.0,True,33,2,0,5,3,0,1.677727272727271,1
4076,B095J8PRCW,B095J8PRCW,"MSI G272, 27"" Gaming Monitor, 1920 x 1080 (FHD), IPS, 1ms, 144Hz, FreeSync, HDMI, Displayport, Tilt",209.0,4.3,176,"Really Goood, excellent price!",5,0.0,True,9,1,1,2,1,0,-1.3866666666666667,1
4077,B07WGQVN8N,B07WDLW6W1,"AOC 22E1H 21.5"" HD 1900x1080 Monitor, 5ms, FlickerFree, HDMI/VGA, VESA Compatible, EPEAT Silver, EnergyStar (Renewed)",,3.6,13,Good Monitor - 1 dead pixel,2,0.0,True,21,2,0,3,2,0,1.3142857142857132,0
4078,B07WVN6CWT,B07WVN6CWT,"AOC 24G2 24"" Frameless Gaming IPS Monitor, FHD 1080P, 1ms 144Hz, Freesync, HDMI/DP/VGA, Height Adjustable, 3-Year Zero Dead Pixel Guarantee,Black/Red",,4.7,2887,Easy setup,5,0.0,True,8,0,0,2,2,0,4.942499999999999,1
4079,B07X51X3CB,B0C783X4N8,"BenQ MOBIUZ EX240N Gaming Monitor 24"" FHD 1080p 165Hz 1ms | VA | HDRi | Color Optimizer | Light Tuner | Black eQualizer | Freesync | Eye-Care Tech | Tilt | HDMI | DisplayPort | Built-In Speakers",199.99,4.6,1290,Perfection,5,2.0,True,101,7,1,20,8,0,3.924780763790668,1
4080,B0B4D59XJ2,B0B4D3NZ7Y,"Magedok Portable OLED Monitor, 4K 13.3 Touchscreen Display 100% DCI-P3 Travel Monitor, 1MS Portable Gaming Monitor with USB/HDMI Second Monitor for Computer/Laptop/MacBook",312.06,3.8,26,"Quality, and incredibly lght",5,0.0,True,173,6,6,28,8,0,9.093713872832371,1
4081,B00K15LQZM,B00K15LQZM,"Philips 288P6LJEB 28"" Monitor, 4K UHD, Speakers, USB 3.0/2.0 hub, MultiView, Height Adjustable, VESA, TCO Edge, 4Yr Advance Replacement Warranty",,3.4,133,poor colors,1,5.0,True,47,3,2,10,2,0,1.4686322188449878,1
4082,B0BNWWF32B,B0CCP38BHD,"ForHelp 2k Portable Monitor 16inch 2560X1600 USB C Laptop Monitor HDMI Computer Display HDR IPS Gaming Screen w/Smart Cover & Dual Speakers, Travel Monitor for PC Mac Phone Xbox PS5 Switch Laptop",187.83,4.7,1626,Amazing screen!,5,0.0,True,35,4,2,9,2,0,2.7050476190476154,1
4083,B00UPVXDA8,B00T991KF2,Acer XB270HU bprz 27-inch WQHD NVIDIA G-SYNC (2560 x 1440) Widescreen Monitor,529.99,3.8,391,Was super stoked due to the A+ listing of features it ...,5,3.0,True,194,10,8,36,15,0,5.187157018239496,1
4084,B08FNW672V,B09QYBP2RK,"SAMSUNG T35F Series 27-Inch FHD 1080p Computer Monitor, 75Hz, IPS Panel, HDMI, VGA (D-Sub), 3-Sided Border-Less, FreeSync (LF27T350FHNXZA)",147.99,4.5,3369,Beautiful Picture,5,1.0,True,35,3,2,10,6,0,2.188714285714287,1
